tournament,city,country,date,tournament_type,discipline,round,winner,nb_sets,retired,game_1_score,game_2_score,game_3_score,team_one_player_one,team_one_player_two,team_two_player_one,team_two_player_two,team_one_player_one_nationality,team_one_player_two_nationality,team_two_player_one_nationality,team_two_player_two_nationality,team_one_total_points,team_two_total_points,team_one_most_consecutive_points,team_two_most_consecutive_points,team_one_game_points,team_two_game_points,team_one_most_consecutive_points_game_1,team_two_most_consecutive_points_game_1,team_one_game_points_game_1,team_two_game_points_game_1,game_1_scores,team_one_most_consecutive_points_game_2,team_two_most_consecutive_points_game_2,team_one_game_points_game_2,team_two_game_points_game_2,game_2_scores,team_one_most_consecutive_points_game_3,team_two_most_consecutive_points_game_3,team_one_game_points_game_3,team_two_game_points_game_3,game_3_scores
GWANGJU Korea Masters 2018,Gwangju,Korea,27-11-2018,HSBC BWF World Tour Super 300,MD,Qualification quarter final,2,2,False,9-21,14-21,,Moon Sun Park,Seol Hyun Park,Young Hyuk Kim,Young Hyuk Kim,KOR,KOR,KOR,KOR,23,42,5,6,0,3,2,6,0,1,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '6-8', '7-8', '7-9', '7-10', '7-11', '7-12', '8-12', '8-13', '8-14', '8-15', '8-16', '8-17', '8-18', '9-18', '9-19', '9-20', '9-21']",5.0,5.0,0.0,2.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '11-11', '11-12', '12-12', '12-13', '12-14', '12-15', '13-15', '13-16', '13-17', '13-18', '13-19', '13-20', '14-20', '14-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,27-11-2018,HSBC BWF World Tour Super 300,MD,Qualification quarter final,2,3,False,21-17,18-21,12-21,En Chia Chang,Xin-Yuan Chen,Hyuk Gyun Choi,Hyuk Gyun Choi,TPE,TPE,KOR,KOR,51,59,6,4,2,4,6,4,2,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '10-6', '10-7', '10-8', '10-9', '11-9', '12-9', '13-9', '14-9', '14-10', '14-11', '15-11', '16-11', '16-12', '16-13', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '21-17']",4.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '4-5', '5-5', '6-5', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '7-11', '7-12', '8-12', '9-12', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '14-17', '14-18', '15-18', '16-18', '17-18', '17-19', '17-20', '18-20', '18-21']",2.0,3.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '5-9', '6-9', '6-10', '6-11', '7-11', '7-12', '7-13', '8-13', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '12-20', '12-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,13-21,21-18,12-21,Fajar Alfian,Muhammad Rian Ardianto,Sa Rang Kim,Sa Rang Kim,INA,INA,KOR,KOR,46,60,4,6,2,4,3,4,0,1,"['0-0', '1-0', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '5-9', '6-9', '6-10', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '10-14', '10-15', '10-16', '10-17', '10-18', '11-18', '11-19', '12-19', '13-19', '13-20', '13-21']",4.0,3.0,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '9-8', '10-8', '10-9', '10-10', '11-10', '11-11', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '15-15', '16-15', '16-16', '16-17', '17-17', '18-17', '19-17', '20-17', '20-18', '21-18']",2.0,6.0,0.0,3.0,"['0-0', '0-1', '0-2', '0-3', '0-4', '0-5', '0-6', '1-6', '1-7', '1-8', '1-9', '2-9', '2-10', '2-11', '2-12', '3-12', '4-12', '4-13', '5-13', '6-13', '6-14', '7-14', '8-14', '8-15', '8-16', '8-17', '9-17', '9-18', '9-19', '10-19', '10-20', '11-20', '12-20', '12-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-15,16-21,18-21,Kwon Young Bae,Jong Woo Choi,Mohamad Arif Ab Latif Arif,Mohamad Arif Ab Latif Arif,KOR,KOR,MAS,MAS,55,57,6,6,2,3,6,6,2,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '6-2', '7-2', '8-2', '8-3', '9-3', '10-3', '11-3', '11-4', '11-5', '12-5', '13-5', '14-5', '14-6', '14-7', '14-8', '14-9', '14-10', '14-11', '15-11', '16-11', '16-12', '17-12', '17-13', '17-14', '18-14', '19-14', '20-14', '20-15', '21-15']",2.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '5-4', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '7-9', '7-10', '7-11', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '13-16', '13-17', '14-17', '14-18', '15-18', '15-19', '16-19', '16-20', '16-21']",3.0,3.0,0.0,2.0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '4-2', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '11-9', '11-10', '12-10', '12-11', '12-12', '13-12', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '16-16', '16-17', '17-17', '17-18', '17-19', '17-20', '18-20', '18-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-14,21-14,,Shang Kai Lin,Min Hao Tseng,Mu Hyun Park,Mu Hyun Park,TPE,TPE,KOR,KOR,42,28,4,4,2,0,4,4,1,0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2', '4-2', '4-3', '5-3', '5-4', '6-4', '7-4', '7-5', '7-6', '8-6', '9-6', '9-7', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '18-9', '18-10', '18-11', '18-12', '18-13', '19-13', '19-14', '20-14', '21-14']",4.0,2.0,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '3-4', '4-4', '4-5', '5-5', '6-5', '6-6', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '11-8', '12-8', '13-8', '13-9', '14-9', '15-9', '15-10', '16-10', '16-11', '16-12', '17-12', '18-12', '19-12', '19-13', '19-14', '20-14', '21-14']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-19,24-22,,V Shem Goh,Wee Kiong Tan,Sheng Mu Lee,Sheng Mu Lee,MAS,MAS,TPE,TPE,45,41,7,5,4,2,6,3,1,0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '13-14', '14-14', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '16-19', '17-19', '18-19', '19-19', '20-19', '21-19']",7.0,5.0,3.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '3-6', '3-7', '3-8', '3-9', '3-10', '3-11', '4-11', '5-11', '5-12', '6-12', '6-13', '7-13', '8-13', '9-13', '10-13', '11-13', '12-13', '13-13', '13-14', '13-15', '14-15', '14-16', '15-16', '16-16', '17-16', '18-16', '18-17', '18-18', '19-18', '20-18', '20-19', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '24-22']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-15,21-12,,Berry Angriawan,Hardianto Hardianto,Eui Seok Chung,Eui Seok Chung,INA,INA,KOR,KOR,42,27,5,4,2,0,5,4,1,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '9-5', '10-5', '11-5', '11-6', '11-7', '12-7', '13-7', '13-8', '14-8', '15-8', '15-9', '15-10', '16-10', '16-11', '16-12', '16-13', '16-14', '17-14', '18-14', '19-14', '19-15', '20-15', '21-15']",3.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '4-2', '5-2', '6-2', '7-2', '7-3', '8-3', '8-4', '8-5', '9-5', '9-6', '10-6', '10-7', '11-7', '12-7', '12-8', '13-8', '14-8', '14-9', '15-9', '16-9', '17-9', '17-10', '18-10', '18-11', '19-11', '19-12', '20-12', '21-12']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-19,14-21,14-21,Jin Ha Ahn,Ji Soo Lim,Kaixiang Huang,Kaixiang Huang,KOR,KOR,CHN,CHN,49,61,7,6,2,2,7,4,2,0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '3-4', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '6-8', '7-8', '8-8', '8-9', '9-9', '9-10', '9-11', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '16-12', '16-13', '17-13', '17-14', '17-15', '17-16', '17-17', '18-17', '19-17', '19-18', '20-18', '20-19', '21-19']",4.0,6.0,0.0,1.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '1-5', '1-6', '1-7', '2-7', '2-8', '2-9', '2-10', '2-11', '2-12', '3-12', '4-12', '4-13', '5-13', '5-14', '6-14', '7-14', '7-15', '8-15', '9-15', '9-16', '10-16', '10-17', '10-18', '10-19', '11-19', '12-19', '13-19', '14-19', '14-20', '14-21']",2.0,4.0,0.0,1.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '3-4', '4-4', '4-5', '5-5', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '10-13', '11-13', '11-14', '12-14', '12-15', '13-15', '13-16', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-16,28-26,,Sabar Karyaman Gutama,Frengky Wijaya Putra,Chun Hei Reginald Lee,Chun Hei Reginald Lee,INA,INA,HKG,HKG,49,42,4,4,9,1,3,2,2,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '7-4', '7-5', '8-5', '9-5', '9-6', '10-6', '11-6', '11-7', '11-8', '12-8', '13-8', '14-8', '14-9', '14-10', '15-10', '15-11', '15-12', '16-12', '17-12', '17-13', '18-13', '18-14', '19-14', '19-15', '20-15', '20-16', '21-16']",4.0,4.0,7.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '5-5', '5-6', '5-7', '5-8', '5-9', '6-9', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '13-12', '13-13', '14-13', '14-14', '15-14', '15-15', '15-16', '16-16', '17-16', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '20-20', '20-21', '21-21', '22-21', '22-22', '23-22', '23-23', '24-23', '24-24', '25-24', '25-25', '26-25', '26-26', '27-26', '28-26']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,21-18,21-13,,Li-Wei Po,Chi-Lin Wang,Yo Saeb Han,Yo Saeb Han,TPE,TPE,KOR,KOR,42,31,8,4,2,0,6,4,1,0,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '2-4', '3-4', '4-4', '5-4', '5-5', '6-5', '7-5', '7-6', '7-7', '8-7', '8-8', '9-8', '10-8', '11-8', '12-8', '12-9', '12-10', '12-11', '12-12', '13-12', '13-13', '14-13', '14-14', '14-15', '14-16', '14-17', '15-17', '15-18', '16-18', '17-18', '18-18', '19-18', '20-18', '21-18']",8.0,2.0,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2', '3-3', '4-3', '5-3', '6-3', '7-3', '8-3', '9-3', '10-3', '11-3', '11-4', '12-4', '12-5', '12-6', '13-6', '13-7', '14-7', '14-8', '15-8', '16-8', '16-9', '16-10', '17-10', '17-11', '18-11', '18-12', '19-12', '19-13', '20-13', '21-13']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,16-21,15-21,,Min Hyuk Kang,Won Ho Kim,Ching Yao Lu,Ching Yao Lu,KOR,KOR,TPE,TPE,31,42,2,4,0,3,2,3,0,2,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '5-9', '6-9', '6-10', '6-11', '6-12', '7-12', '7-13', '8-13', '9-13', '9-14', '10-14', '10-15', '11-15', '11-16', '11-17', '12-17', '12-18', '13-18', '13-19', '14-19', '15-19', '15-20', '16-20', '16-21']",2.0,3.0,0.0,1.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '3-4', '3-5', '4-5', '4-6', '4-7', '4-8', '5-8', '5-9', '6-9', '6-10', '7-10', '8-10', '8-11', '9-11', '9-12', '10-12', '10-13', '10-14', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '13-18', '14-18', '14-19', '15-19', '15-20', '15-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,2,False,25-23,21-11,,Sung Hyun Ko,Baek Cheol Shin,Young Hyuk Kim,Young Hyuk Kim,KOR,KOR,KOR,KOR,46,34,4,3,4,3,4,3,2,3,"['0-0', '1-0', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '7-7', '8-7', '9-7', '10-7', '11-7', '11-8', '11-9', '12-9', '12-10', '13-10', '14-10', '14-11', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '18-18', '19-18', '19-19', '19-20', '20-20', '20-21', '21-21', '21-22', '22-22', '23-22', '23-23', '24-23', '25-23']",3.0,1.0,2.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '5-2', '5-3', '6-3', '7-3', '8-3', '8-4', '9-4', '10-4', '11-4', '11-5', '12-5', '12-6', '13-6', '13-7', '14-7', '14-8', '15-8', '16-8', '16-9', '17-9', '17-10', '18-10', '19-10', '20-10', '20-11', '21-11']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-17,16-21,19-21,Hyuk Gyun Choi,Tae In Jung,Fang-Chih Lee,Fang-Chih Lee,KOR,KOR,TPE,TPE,56,59,3,4,2,6,3,3,2,0,"['0-0', '0-1', '1-1', '1-2', '1-3', '1-4', '2-4', '2-5', '3-5', '3-6', '4-6', '5-6', '6-6', '6-7', '7-7', '7-8', '8-8', '9-8', '10-8', '10-9', '11-9', '11-10', '12-10', '13-10', '14-10', '14-11', '15-11', '16-11', '16-12', '16-13', '17-13', '18-13', '19-13', '19-14', '19-15', '19-16', '20-16', '20-17', '21-17']",3.0,4.0,0.0,4.0,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '2-4', '2-5', '2-6', '3-6', '3-7', '3-8', '3-9', '3-10', '4-10', '5-10', '5-11', '5-12', '6-12', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '11-14', '11-15', '11-16', '11-17', '12-17', '12-18', '12-19', '13-19', '13-20', '14-20', '15-20', '16-20', '16-21']",3.0,4.0,0.0,2.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '3-3', '4-3', '5-3', '5-4', '6-4', '6-5', '7-5', '7-6', '8-6', '9-6', '9-7', '9-8', '10-8', '10-9', '11-9', '12-9', '13-9', '13-10', '14-10', '15-10', '15-11', '15-12', '15-13', '16-13', '16-14', '16-15', '17-15', '17-16', '17-17', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,19-21,12-21,,Ko-Chi Chang,Chia Pin Lu,Sung Ho Jang,Sung Ho Jang,TPE,TPE,KOR,KOR,31,42,4,4,0,4,4,3,0,2,"['0-0', '0-1', '1-1', '2-1', '2-2', '2-3', '3-3', '4-3', '4-4', '5-4', '6-4', '7-4', '8-4', '8-5', '8-6', '8-7', '9-7', '10-7', '10-8', '10-9', '10-10', '11-10', '11-11', '11-12', '12-12', '13-12', '13-13', '13-14', '14-14', '14-15', '15-15', '16-15', '17-15', '17-16', '17-17', '17-18', '18-18', '18-19', '18-20', '19-20', '19-21']",2.0,4.0,0.0,2.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2', '3-3', '4-3', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '8-12', '9-12', '9-13', '9-14', '9-15', '9-16', '10-16', '10-17', '10-18', '11-18', '11-19', '11-20', '12-20', '12-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,1,3,False,19-21,21-18,22-20,Jae Wook Jung,Hwi Tae Kim,Kah Ming Chooi,Kah Ming Chooi,KOR,KOR,MAS,MAS,62,59,5,5,4,3,5,5,0,1,"['0-0', '1-0', '1-1', '2-1', '3-1', '4-1', '5-1', '6-1', '6-2', '6-3', '7-3', '8-3', '8-4', '8-5', '8-6', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '11-10', '11-11', '12-11', '12-12', '12-13', '13-13', '13-14', '14-14', '15-14', '16-14', '16-15', '17-15', '17-16', '17-17', '18-17', '18-18', '18-19', '19-19', '19-20', '19-21']",5.0,2.0,3.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '2-3', '3-3', '4-3', '4-4', '4-5', '5-5', '5-6', '6-6', '7-6', '7-7', '8-7', '8-8', '9-8', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '14-13', '15-13', '16-13', '16-14', '17-14', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '20-18', '21-18']",5.0,5.0,1.0,2.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '5-3', '6-3', '6-4', '7-4', '7-5', '7-6', '8-6', '8-7', '8-8', '8-9', '9-9', '10-9', '10-10', '10-11', '10-12', '11-12', '11-13', '12-13', '13-13', '13-14', '13-15', '13-16', '13-17', '13-18', '14-18', '15-18', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '20-20', '21-20', '22-20']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,13-21,21-18,19-21,Jung Young Jung,Dae Eun Kim,Aaron Chia,Aaron Chia,KOR,KOR,MAS,MAS,53,60,6,5,3,3,4,4,0,1,"['0-0', '0-1', '0-2', '0-3', '1-3', '1-4', '1-5', '2-5', '3-5', '3-6', '3-7', '4-7', '4-8', '5-8', '5-9', '5-10', '5-11', '6-11', '7-11', '8-11', '9-11', '9-12', '9-13', '9-14', '9-15', '10-15', '10-16', '10-17', '11-17', '11-18', '12-18', '12-19', '13-19', '13-20', '13-21']",5.0,4.0,3.0,0.0,"['0-0', '1-0', '1-1', '1-2', '1-3', '2-3', '2-4', '3-4', '3-5', '3-6', '3-7', '3-8', '4-8', '5-8', '5-9', '6-9', '7-9', '7-10', '8-10', '8-11', '9-11', '10-11', '11-11', '12-11', '13-11', '13-12', '14-12', '14-13', '15-13', '16-13', '16-14', '16-15', '17-15', '18-15', '19-15', '19-16', '20-16', '20-17', '20-18', '21-18']",6.0,5.0,0.0,2.0,"['0-0', '0-1', '1-1', '1-2', '1-3', '2-3', '3-3', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '6-7', '7-7', '7-8', '7-9', '8-9', '8-10', '8-11', '9-11', '9-12', '10-12', '11-12', '12-12', '13-12', '14-12', '15-12', '15-13', '16-13', '16-14', '16-15', '16-16', '16-17', '16-18', '17-18', '17-19', '18-19', '18-20', '19-20', '19-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,3,False,21-19,19-21,18-21,Akbar Bintang Cahyono,Moh Reza Pahlevi Isfahani,Solgyu Choi,Solgyu Choi,INA,INA,KOR,KOR,58,61,5,4,1,4,5,4,1,0,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '5-5', '6-5', '6-6', '7-6', '7-7', '7-8', '8-8', '8-9', '8-10', '8-11', '8-12', '9-12', '9-13', '10-13', '10-14', '11-14', '11-15', '12-15', '13-15', '13-16', '14-16', '14-17', '15-17', '16-17', '17-17', '18-17', '19-17', '19-18', '19-19', '20-19', '21-19']",3.0,4.0,0.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '6-9', '7-9', '7-10', '8-10', '9-10', '9-11', '9-12', '10-12', '10-13', '11-13', '11-14', '12-14', '13-14', '14-14', '14-15', '15-15', '16-15', '16-16', '17-16', '17-17', '17-18', '18-18', '18-19', '19-19', '19-20', '19-21']",5.0,4.0,0.0,3.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '2-3', '2-4', '2-5', '3-5', '3-6', '3-7', '3-8', '3-9', '4-9', '4-10', '5-10', '6-10', '6-11', '7-11', '7-12', '8-12', '8-13', '8-14', '9-14', '10-14', '11-14', '12-14', '13-14', '13-15', '13-16', '13-17', '14-17', '15-17', '15-18', '15-19', '16-19', '16-20', '17-20', '18-20', '18-21']"
GWANGJU Korea Masters 2018,Gwangju,Korea,28-11-2018,HSBC BWF World Tour Super 300,MD,Round of 32,2,2,False,12-21,9-21,,Simon Wing Hang Leung,Mitchell Wheller,Tang Jie Chen,Tang Jie Chen,AUS,AUS,MAS,MAS,21,42,3,7,0,3,3,7,0,1,"['0-0', '1-0', '2-0', '2-1', '3-1', '4-1', '5-1', '5-2', '5-3', '5-4', '5-5', '5-6', '5-7', '5-8', '6-8', '7-8', '7-9', '7-10', '8-10', '9-10', '10-10', '10-11', '10-12', '10-13', '10-14', '10-15', '10-16', '11-16', '11-17', '11-18', '12-18', '12-19', '12-20', '12-21']",2.0,4.0,0.0,2.0,"['0-0', '0-1', '0-2', '1-2', '1-3', '1-4', '1-5', '1-6', '2-6', '2-7', '2-8', '3-8', '3-9', '4-9', '4-10', '4-11', '4-12', '5-12', '5-13', '5-14', '5-15', '6-15', '6-16', '7-16', '8-16', '8-17', '8-18', '8-19', '8-20', '9-20', '9-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,MD,Round of 16,2,2,False,17-21,16-21,,V Shem Goh,Wee Kiong Tan,Kaixiang Huang,Kaixiang Huang,MAS,MAS,CHN,CHN,33,42,4,7,0,6,4,4,0,2,"['0-0', '1-0', '2-0', '3-0', '4-0', '4-1', '4-2', '4-3', '4-4', '5-4', '5-5', '5-6', '6-6', '6-7', '6-8', '6-9', '7-9', '7-10', '8-10', '9-10', '9-11', '10-11', '10-12', '11-12', '11-13', '12-13', '12-14', '13-14', '13-15', '14-15', '14-16', '15-16', '15-17', '15-18', '15-19', '16-19', '16-20', '17-20', '17-21']",4.0,7.0,0.0,4.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '2-4', '3-4', '4-4', '4-5', '4-6', '4-7', '4-8', '4-9', '4-10', '4-11', '5-11', '5-12', '5-13', '5-14', '6-14', '7-14', '8-14', '8-15', '9-15', '9-16', '9-17', '9-18', '10-18', '11-18', '12-18', '13-18', '13-19', '13-20', '14-20', '15-20', '16-20', '16-21']",,,,,[]
GWANGJU Korea Masters 2018,Gwangju,Korea,29-11-2018,HSBC BWF World Tour Super 300,MD,Round of 16,1,3,False,21-17,14-21,21-16,Li-Wei Po,Chi-Lin Wang,Sabar Karyaman Gutama,Sabar Karyaman Gutama,TPE,TPE,INA,INA,56,54,6,6,4,1,6,2,2,0,"['0-0', '0-1', '0-2', '1-2', '2-2', '2-3', '3-3', '3-4', '3-5', '4-5', '4-6', '4-7', '5-7', '6-7', '7-7', '8-7', '9-7', '10-7', '10-8', '11-8', '11-9', '11-10', '12-10', '12-11', '13-11', '13-12', '14-12', '14-13', '15-13', '15-14', '16-14', '16-15', '17-15', '18-15', '18-16', '19-16', '20-16', '20-17', '21-17']",2.0,4.0,0.0,1.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2', '4-2', '4-3', '4-4', '5-4', '6-4', '6-5', '6-6', '6-7', '6-8', '7-8', '8-8', '8-9', '8-10', '8-11', '9-11', '9-12', '9-13', '10-13', '10-14', '11-14', '11-15', '11-16', '12-16', '12-17', '13-17', '14-17', '14-18', '14-19', '14-20', '14-21']",5.0,3.0,2.0,0.0,"['0-0', '0-1', '0-2', '1-2', '2-2', '3-2', '3-3', '3-4', '4-4', '4-5', '4-6', '4-7', '5-7', '5-8', '6-8', '7-8', '7-9', '8-9', '9-9', '9-10', '10-10', '10-11', '10-12', '11-12', '12-12', '12-13', '13-13', '14-13', '15-13', '16-13', '17-13', '17-14', '18-14', '18-15', '19-15', '20-15', '20-16', '21-16']"
